"species" "time_interval" "study_duration" "n_cams" "z" "P" "p_presence"
"Gorilla gorilla" 1 78 209 NA NA 0.167464114832536
"Gorilla gorilla" 1 79 195 NA NA 0.179487179487179
"Gorilla gorilla" 1 80 180 NA NA 0.188888888888889
"Gorilla gorilla" 1 81 176 NA NA 0.198863636363636
"Gorilla gorilla" 1 82 170 NA NA 0.2
"Gorilla gorilla" 1 83 166 NA NA 0.198795180722892
"Gorilla gorilla" 1 84 166 NA NA 0.198795180722892
"Gorilla gorilla" 1 85 166 NA NA 0.198795180722892
"Gorilla gorilla" 1 86 165 NA NA 0.2
"Gorilla gorilla" 1 87 163 NA NA 0.190184049079755
"Gorilla gorilla" 1 88 158 NA NA 0.189873417721519
"Gorilla gorilla" 1 89 153 NA NA 0.169934640522876
"Gorilla gorilla" 1 90 151 NA NA 0.165562913907285
"Gorilla gorilla" 1 91 150 NA NA 0.166666666666667
"Gorilla gorilla" 1 92 146 NA NA 0.157534246575342
"Gorilla gorilla" 1 93 142 NA NA 0.154929577464789
"Gorilla gorilla" 1 94 142 NA NA 0.154929577464789
"Gorilla gorilla" 1 95 127 NA NA 0.141732283464567
"Gorilla gorilla" 1 96 105 NA NA 0.142857142857143
"Gorilla gorilla" 1 97 89 NA NA 0.146067415730337
"Gorilla gorilla" 1 98 75 NA NA 0.16
"Gorilla gorilla" 1 99 75 NA NA 0.16
"Gorilla gorilla" 1 100 75 NA NA 0.16
"Gorilla gorilla" 1 101 75 NA NA 0.16
"Gorilla gorilla" 1 102 75 NA NA 0.16
"Gorilla gorilla" 1 103 75 NA NA 0.16
"Gorilla gorilla" 1 104 75 NA NA 0.16
"Gorilla gorilla" 1 105 73 NA NA 0.164383561643836
"Gorilla gorilla" 1 106 61 NA NA 0.19672131147541
"Gorilla gorilla" 1 107 56 NA NA 0.196428571428571
"Gorilla gorilla" 1 108 49 NA NA 0.224489795918367
"Gorilla gorilla" 1 109 48 NA NA 0.229166666666667
"Gorilla gorilla" 1 110 47 NA NA 0.234042553191489
"Gorilla gorilla" 1 111 45 NA NA 0.266666666666667
"Gorilla gorilla" 1 112 45 NA NA 0.266666666666667
"Gorilla gorilla" 1 113 45 NA NA 0.266666666666667
"Gorilla gorilla" 1 114 45 NA NA 0.266666666666667
"Gorilla gorilla" 1 115 44 NA NA 0.272727272727273
"Gorilla gorilla" 1 116 44 NA NA 0.272727272727273
"Gorilla gorilla" 1 117 43 NA NA 0.255813953488372
"Gorilla gorilla" 1 118 43 NA NA 0.255813953488372
"Gorilla gorilla" 1 119 43 NA NA 0.255813953488372
"Gorilla gorilla" 1 120 43 NA NA 0.255813953488372
"Gorilla gorilla" 1 121 43 NA NA 0.255813953488372
"Gorilla gorilla" 1 122 43 NA NA 0.255813953488372
"Gorilla gorilla" 1 123 43 NA NA 0.255813953488372
"Gorilla gorilla" 1 124 43 NA NA 0.255813953488372
"Gorilla gorilla" 1 125 43 NA NA 0.255813953488372
"Gorilla gorilla" 1 126 43 NA NA 0.27906976744186
"Gorilla gorilla" 1 127 43 NA NA 0.27906976744186
"Gorilla gorilla" 1 128 42 NA NA 0.261904761904762
"Gorilla gorilla" 1 129 42 NA NA 0.261904761904762
"Gorilla gorilla" 1 130 41 NA NA 0.268292682926829
"Gorilla gorilla" 1 131 41 NA NA 0.268292682926829
"Gorilla gorilla" 1 132 41 NA NA 0.268292682926829
"Gorilla gorilla" 1 133 41 NA NA 0.268292682926829
"Gorilla gorilla" 1 134 41 NA NA 0.268292682926829
"Gorilla gorilla" 1 135 41 NA NA 0.268292682926829
"Gorilla gorilla" 1 136 41 NA NA 0.268292682926829
"Gorilla gorilla" 1 137 41 NA NA 0.268292682926829
"Gorilla gorilla" 1 138 41 NA NA 0.268292682926829
"Gorilla gorilla" 1 139 40 NA NA 0.275
"Gorilla gorilla" 1 140 40 NA NA 0.275
"Gorilla gorilla" 1 141 40 NA NA 0.275
"Gorilla gorilla" 1 142 40 NA NA 0.275
"Gorilla gorilla" 1 143 40 NA NA 0.275
"Gorilla gorilla" 1 144 40 NA NA 0.275
"Gorilla gorilla" 1 145 40 NA NA 0.275
"Gorilla gorilla" 1 146 40 NA NA 0.275
"Gorilla gorilla" 1 147 40 NA NA 0.275
"Gorilla gorilla" 1 148 40 NA NA 0.275
"Gorilla gorilla" 1 149 40 NA NA 0.275
"Gorilla gorilla" 1 150 40 NA NA 0.275
"Gorilla gorilla" 1 151 40 NA NA 0.275
"Gorilla gorilla" 1 152 40 NA NA 0.275
"Gorilla gorilla" 1 153 40 NA NA 0.275
"Gorilla gorilla" 1 154 39 NA NA 0.282051282051282
"Gorilla gorilla" 1 155 39 NA NA 0.282051282051282
"Gorilla gorilla" 1 156 39 NA NA 0.282051282051282
"Gorilla gorilla" 1 157 39 NA NA 0.282051282051282
"Gorilla gorilla" 1 158 39 NA NA 0.282051282051282
"Gorilla gorilla" 1 159 39 NA NA 0.282051282051282
"Gorilla gorilla" 1 160 39 NA NA 0.307692307692308
"Gorilla gorilla" 1 161 39 NA NA 0.307692307692308
"Gorilla gorilla" 1 162 39 NA NA 0.333333333333333
"Gorilla gorilla" 1 163 39 NA NA 0.333333333333333
"Gorilla gorilla" 1 164 39 NA NA 0.333333333333333
"Gorilla gorilla" 1 165 39 NA NA 0.333333333333333
"Gorilla gorilla" 1 166 39 NA NA 0.333333333333333
"Gorilla gorilla" 1 167 39 NA NA 0.333333333333333
"Gorilla gorilla" 1 168 39 NA NA 0.333333333333333
"Gorilla gorilla" 1 169 39 NA NA 0.333333333333333
"Gorilla gorilla" 1 170 39 NA NA 0.333333333333333
"Gorilla gorilla" 1 171 39 NA NA 0.333333333333333
"Gorilla gorilla" 1 172 39 NA NA 0.333333333333333
"Gorilla gorilla" 1 173 38 NA NA 0.315789473684211
"Gorilla gorilla" 1 174 38 NA NA 0.315789473684211
"Gorilla gorilla" 1 175 37 NA NA 0.324324324324324
"Gorilla gorilla" 1 176 37 NA NA 0.324324324324324
"Gorilla gorilla" 1 177 37 NA NA 0.324324324324324
"Gorilla gorilla" 1 178 37 NA NA 0.324324324324324
"Gorilla gorilla" 1 179 37 NA NA 0.324324324324324
"Gorilla gorilla" 1 180 37 NA NA 0.324324324324324
"Gorilla gorilla" 1 181 37 NA NA 0.324324324324324
"Gorilla gorilla" 1 182 37 NA NA 0.324324324324324
"Gorilla gorilla" 1 183 37 NA NA 0.324324324324324
"Gorilla gorilla" 1 184 36 NA NA 0.333333333333333
"Gorilla gorilla" 1 185 35 NA NA 0.314285714285714
"Gorilla gorilla" 1 186 35 NA NA 0.314285714285714
"Gorilla gorilla" 1 187 34 NA NA 0.294117647058824
"Gorilla gorilla" 1 188 34 NA NA 0.294117647058824
"Gorilla gorilla" 1 189 34 NA NA 0.294117647058824
"Gorilla gorilla" 1 190 34 NA NA 0.294117647058824
"Gorilla gorilla" 1 191 33 NA NA 0.303030303030303
"Gorilla gorilla" 1 192 33 NA NA 0.303030303030303
"Gorilla gorilla" 1 193 33 NA NA 0.303030303030303
"Gorilla gorilla" 1 194 33 NA NA 0.303030303030303
"Gorilla gorilla" 1 195 33 NA NA 0.303030303030303
"Gorilla gorilla" 1 196 33 NA NA 0.303030303030303
"Gorilla gorilla" 1 197 33 NA NA 0.303030303030303
"Gorilla gorilla" 1 198 33 NA NA 0.303030303030303
"Gorilla gorilla" 1 199 33 NA NA 0.303030303030303
"Gorilla gorilla" 1 200 33 NA NA 0.303030303030303
"Gorilla gorilla" 2 4 452 0.0615892621858285 0.950889928243575 0.00884955752212389
"Gorilla gorilla" 2 6 449 NA NA 0.0133630289532294
"Gorilla gorilla" 2 8 447 NA NA 0.0268456375838926
"Gorilla gorilla" 2 10 445 NA NA 0.0269662921348315
"Gorilla gorilla" 2 12 439 NA NA 0.0296127562642369
"Gorilla gorilla" 2 14 436 NA NA 0.036697247706422
"Gorilla gorilla" 2 16 435 NA NA 0.0390804597701149
"Gorilla gorilla" 2 18 434 -0.93047601568122 0.352124676645942 0.0483870967741935
"Gorilla gorilla" 2 20 430 -1.30389744631497 0.192268551092151 0.0488372093023256
"Gorilla gorilla" 2 22 427 -1.87060552827389 0.0613997777873477 0.0562060889929742
"Gorilla gorilla" 2 24 425 -2.34710248019791 0.0189200501266669 0.0658823529411765
"Gorilla gorilla" 2 26 422 -2.72950494455859 0.00634294978806899 0.0734597156398104
"Gorilla gorilla" 2 28 422 -3.00484711294678 0.00265714375366232 0.0805687203791469
"Gorilla gorilla" 2 30 420 -3.15398185657429 0.00161059098572611 0.0880952380952381
"Gorilla gorilla" 2 32 419 -3.137165774961 0.00170589644327347 0.0930787589498807
"Gorilla gorilla" 2 34 415 -3.36134505406635 0.00077563861558488 0.101204819277108
"Gorilla gorilla" 2 36 412 -3.3886224942672 0.000702446457825845 0.109223300970874
"Gorilla gorilla" 2 38 410 -3.58544811599246 0.00033649990081481 0.117073170731707
"Gorilla gorilla" 2 40 408 -3.10095401033067 0.00192898247711538 0.125
"Gorilla gorilla" 2 42 407 -2.87380329131486 0.00405561472186944 0.13022113022113
"Gorilla gorilla" 2 44 403 -2.80262425964845 0.00506886856735335 0.129032258064516
"Gorilla gorilla" 2 46 401 -2.84571162746656 0.00443123038202839 0.13216957605985
"Gorilla gorilla" 2 48 397 -2.7854402116049 0.00534550970055482 0.136020151133501
"Gorilla gorilla" 2 50 391 -2.60017056480009 0.00931774352186139 0.145780051150895
"Gorilla gorilla" 2 52 386 -2.46629376507303 0.0136519319112888 0.158031088082902
"Gorilla gorilla" 2 54 381 -2.35731316584659 0.0184077157042606 0.165354330708661
"Gorilla gorilla" 2 56 373 -2.22256959533948 0.0262448363197498 0.168900804289544
"Gorilla gorilla" 2 58 366 -2.2639454848482 0.0235774679307018 0.180327868852459
"Gorilla gorilla" 2 60 361 -2.36919493778265 0.0178268546985545 0.18005540166205
"Gorilla gorilla" 2 62 351 -2.55796455841437 0.0105286822254361 0.185185185185185
"Gorilla gorilla" 2 64 341 -2.92052042751303 0.0034944728721096 0.193548387096774
"Gorilla gorilla" 2 66 320 -2.97990105472912 0.00288341503855165 0.2
"Gorilla gorilla" 2 68 296 -3.21122076806574 0.00132172351753868 0.202702702702703
"Gorilla gorilla" 2 70 272 -3.46761116949997 0.000525106491994719 0.191176470588235
"Gorilla gorilla" 2 72 249 -3.14647663618061 0.00165250463571822 0.200803212851406
"Gorilla gorilla" 2 74 225 NA NA 0.177777777777778
"Gorilla gorilla" 2 76 216 NA NA 0.166666666666667
"Gorilla gorilla" 2 78 209 NA NA 0.167464114832536
"Gorilla gorilla" 2 80 180 NA NA 0.188888888888889
"Gorilla gorilla" 2 82 170 NA NA 0.2
"Gorilla gorilla" 2 84 166 NA NA 0.198795180722892
"Gorilla gorilla" 2 86 165 NA NA 0.2
"Gorilla gorilla" 2 88 158 NA NA 0.189873417721519
"Gorilla gorilla" 2 90 151 NA NA 0.165562913907285
"Gorilla gorilla" 2 92 146 NA NA 0.157534246575342
"Gorilla gorilla" 2 94 142 NA NA 0.154929577464789
"Gorilla gorilla" 2 96 105 NA NA 0.142857142857143
"Gorilla gorilla" 2 98 75 NA NA 0.16
"Gorilla gorilla" 2 100 75 NA NA 0.16
"Gorilla gorilla" 2 102 75 NA NA 0.16
"Gorilla gorilla" 2 104 75 NA NA 0.16
"Gorilla gorilla" 2 106 61 NA NA 0.19672131147541
"Gorilla gorilla" 2 108 49 NA NA 0.224489795918367
"Gorilla gorilla" 2 110 47 NA NA 0.234042553191489
"Gorilla gorilla" 2 112 45 NA NA 0.266666666666667
"Gorilla gorilla" 2 114 45 NA NA 0.266666666666667
"Gorilla gorilla" 2 116 44 NA NA 0.272727272727273
"Gorilla gorilla" 2 118 43 NA NA 0.255813953488372
"Gorilla gorilla" 2 120 43 NA NA 0.255813953488372
"Gorilla gorilla" 2 122 43 NA NA 0.255813953488372
"Gorilla gorilla" 2 124 43 NA NA 0.255813953488372
"Gorilla gorilla" 2 126 43 NA NA 0.27906976744186
"Gorilla gorilla" 2 128 42 NA NA 0.261904761904762
"Gorilla gorilla" 2 130 41 NA NA 0.268292682926829
"Gorilla gorilla" 2 132 41 NA NA 0.268292682926829
"Gorilla gorilla" 2 134 41 NA NA 0.268292682926829
"Gorilla gorilla" 2 136 41 NA NA 0.268292682926829
"Gorilla gorilla" 2 138 41 NA NA 0.268292682926829
"Gorilla gorilla" 2 140 40 NA NA 0.275
"Gorilla gorilla" 2 142 40 NA NA 0.275
"Gorilla gorilla" 2 144 40 NA NA 0.275
"Gorilla gorilla" 2 146 40 NA NA 0.275
"Gorilla gorilla" 2 148 40 NA NA 0.275
"Gorilla gorilla" 2 150 40 NA NA 0.275
"Gorilla gorilla" 2 152 40 NA NA 0.275
"Gorilla gorilla" 2 154 39 NA NA 0.282051282051282
"Gorilla gorilla" 2 156 39 NA NA 0.282051282051282
"Gorilla gorilla" 2 158 39 NA NA 0.282051282051282
"Gorilla gorilla" 2 160 39 NA NA 0.307692307692308
"Gorilla gorilla" 2 162 39 NA NA 0.333333333333333
"Gorilla gorilla" 2 164 39 NA NA 0.333333333333333
"Gorilla gorilla" 2 166 39 NA NA 0.333333333333333
"Gorilla gorilla" 2 168 39 NA NA 0.333333333333333
"Gorilla gorilla" 2 170 39 NA NA 0.333333333333333
"Gorilla gorilla" 2 172 39 NA NA 0.333333333333333
"Gorilla gorilla" 2 174 38 NA NA 0.315789473684211
"Gorilla gorilla" 2 176 37 NA NA 0.324324324324324
"Gorilla gorilla" 2 178 37 NA NA 0.324324324324324
"Gorilla gorilla" 2 180 37 NA NA 0.324324324324324
"Gorilla gorilla" 2 182 37 NA NA 0.324324324324324
"Gorilla gorilla" 2 184 36 NA NA 0.333333333333333
"Gorilla gorilla" 2 186 35 NA NA 0.314285714285714
"Gorilla gorilla" 2 188 34 NA NA 0.294117647058824
"Gorilla gorilla" 2 190 34 NA NA 0.294117647058824
"Gorilla gorilla" 2 192 33 NA NA 0.303030303030303
"Gorilla gorilla" 2 194 33 NA NA 0.303030303030303
"Gorilla gorilla" 2 196 33 NA NA 0.303030303030303
"Gorilla gorilla" 2 198 33 NA NA 0.303030303030303
"Gorilla gorilla" 2 200 33 NA NA 0.303030303030303
"Gorilla gorilla" 3 6 449 -0.726841877975003 0.467322825628568 0.0133630289532294
"Gorilla gorilla" 3 9 447 NA NA 0.0268456375838926
"Gorilla gorilla" 3 12 439 NA NA 0.0296127562642369
"Gorilla gorilla" 3 15 436 -1.11620513996695 0.264334334853357 0.0389908256880734
"Gorilla gorilla" 3 18 434 -0.9621169774754 0.335990846848364 0.0483870967741935
"Gorilla gorilla" 3 21 429 -1.86856361839656 0.0616835513784175 0.0559440559440559
"Gorilla gorilla" 3 24 425 -2.3934823306479 0.0166892851648655 0.0658823529411765
"Gorilla gorilla" 3 27 422 -2.94627671409064 0.00321624533312084 0.0781990521327014
"Gorilla gorilla" 3 30 420 -3.20092726094313 0.00136986108581536 0.0880952380952381
"Gorilla gorilla" 3 33 415 -3.21774405841462 0.00129203053366035 0.0963855421686747
"Gorilla gorilla" 3 36 412 -3.44268875617745 0.000575961768356355 0.109223300970874
"Gorilla gorilla" 3 39 409 -3.33340889302181 0.000857887627501369 0.122249388753056
"Gorilla gorilla" 3 42 407 -2.9584301183903 0.00309210341802499 0.13022113022113
"Gorilla gorilla" 3 45 402 -2.88278552773379 0.00394175718886208 0.129353233830846
"Gorilla gorilla" 3 48 397 -2.83017982632228 0.00465218480773318 0.136020151133501
"Gorilla gorilla" 3 51 388 -2.54647751518327 0.0108816221493793 0.157216494845361
"Gorilla gorilla" 3 54 381 -2.42100939542709 0.0154774772450629 0.165354330708661
"Gorilla gorilla" 3 57 370 -2.61815841871592 0.00884057520337495 0.175675675675676
"Gorilla gorilla" 3 60 361 -2.44945597527457 0.0143072198826689 0.18005540166205
"Gorilla gorilla" 3 63 349 -2.6216169355133 0.00875137342696194 0.189111747851003
"Gorilla gorilla" 3 66 320 -3.03686238573095 0.00239054565917924 0.2
"Gorilla gorilla" 3 69 283 -3.29239072087644 0.000993394952707034 0.201413427561837
"Gorilla gorilla" 3 72 249 -3.10439626147693 0.00190667777872897 0.200803212851406
