"species" "time_interval" "study_duration" "n_cams" "z" "P" "p_presence"
"Mellivora capensis" 1 104 75 NA NA 0.04
"Mellivora capensis" 1 105 73 NA NA 0.0410958904109589
"Mellivora capensis" 1 106 61 NA NA 0.0491803278688525
"Mellivora capensis" 1 107 56 NA NA 0.0535714285714286
"Mellivora capensis" 1 108 49 NA NA 0.0612244897959184
"Mellivora capensis" 1 109 48 NA NA 0.0625
"Mellivora capensis" 1 110 47 NA NA 0.0638297872340425
"Mellivora capensis" 1 111 45 NA NA 0.0444444444444444
"Mellivora capensis" 1 112 45 NA NA 0.0444444444444444
"Mellivora capensis" 1 113 45 NA NA 0.0444444444444444
"Mellivora capensis" 1 114 45 NA NA 0.0444444444444444
"Mellivora capensis" 1 115 44 NA NA 0.0227272727272727
"Mellivora capensis" 1 116 44 NA NA 0.0227272727272727
"Mellivora capensis" 1 117 43 NA NA 0.0232558139534884
"Mellivora capensis" 1 118 43 NA NA 0.0232558139534884
"Mellivora capensis" 1 119 43 NA NA 0.0232558139534884
"Mellivora capensis" 1 120 43 NA NA 0.0232558139534884
"Mellivora capensis" 1 121 43 NA NA 0.0232558139534884
"Mellivora capensis" 1 122 43 NA NA 0.0232558139534884
"Mellivora capensis" 1 123 43 NA NA 0.0232558139534884
"Mellivora capensis" 1 124 43 NA NA 0.0232558139534884
"Mellivora capensis" 1 125 43 NA NA 0.0232558139534884
"Mellivora capensis" 1 126 43 NA NA 0.0232558139534884
"Mellivora capensis" 1 127 43 NA NA 0.0232558139534884
"Mellivora capensis" 1 128 42 NA NA 0.0238095238095238
"Mellivora capensis" 1 129 42 NA NA 0.0238095238095238
"Mellivora capensis" 1 130 41 NA NA 0.024390243902439
"Mellivora capensis" 1 131 41 NA NA 0.024390243902439
"Mellivora capensis" 1 132 41 NA NA 0.024390243902439
"Mellivora capensis" 1 133 41 NA NA 0.024390243902439
"Mellivora capensis" 1 134 41 NA NA 0.024390243902439
"Mellivora capensis" 1 135 41 NA NA 0.024390243902439
"Mellivora capensis" 1 136 41 NA NA 0.024390243902439
"Mellivora capensis" 1 137 41 NA NA 0.024390243902439
"Mellivora capensis" 1 138 41 NA NA 0.024390243902439
"Mellivora capensis" 1 139 40 NA NA 0.025
"Mellivora capensis" 1 140 40 NA NA 0.025
"Mellivora capensis" 1 141 40 NA NA 0.025
"Mellivora capensis" 1 142 40 NA NA 0.025
"Mellivora capensis" 1 143 40 NA NA 0.025
"Mellivora capensis" 1 144 40 NA NA 0.025
"Mellivora capensis" 1 145 40 NA NA 0.025
"Mellivora capensis" 1 146 40 NA NA 0.025
"Mellivora capensis" 1 147 40 NA NA 0.025
"Mellivora capensis" 1 148 40 NA NA 0.025
"Mellivora capensis" 1 149 40 NA NA 0.025
"Mellivora capensis" 1 150 40 NA NA 0.025
"Mellivora capensis" 1 151 40 NA NA 0.025
"Mellivora capensis" 1 152 40 NA NA 0.025
"Mellivora capensis" 1 153 40 NA NA 0.025
"Mellivora capensis" 1 154 39 NA NA 0.0256410256410256
"Mellivora capensis" 1 155 39 NA NA 0.0256410256410256
"Mellivora capensis" 1 156 39 NA NA 0.0256410256410256
"Mellivora capensis" 1 157 39 NA NA 0.0256410256410256
"Mellivora capensis" 1 158 39 NA NA 0.0256410256410256
"Mellivora capensis" 1 159 39 NA NA 0.0256410256410256
"Mellivora capensis" 1 160 39 NA NA 0.0256410256410256
"Mellivora capensis" 1 161 39 NA NA 0.0256410256410256
"Mellivora capensis" 1 162 39 NA NA 0.0256410256410256
"Mellivora capensis" 1 163 39 NA NA 0.0256410256410256
"Mellivora capensis" 1 164 39 NA NA 0.0256410256410256
"Mellivora capensis" 1 165 39 NA NA 0.0256410256410256
"Mellivora capensis" 1 166 39 NA NA 0.0256410256410256
"Mellivora capensis" 1 167 39 NA NA 0.0256410256410256
"Mellivora capensis" 1 168 39 NA NA 0.0256410256410256
"Mellivora capensis" 1 169 39 NA NA 0.0256410256410256
"Mellivora capensis" 1 170 39 NA NA 0.0256410256410256
"Mellivora capensis" 1 171 39 NA NA 0.0256410256410256
"Mellivora capensis" 1 172 39 NA NA 0.0256410256410256
"Mellivora capensis" 1 173 38 NA NA 0.0263157894736842
"Mellivora capensis" 1 174 38 NA NA 0.0263157894736842
"Mellivora capensis" 1 175 37 NA NA 0.027027027027027
"Mellivora capensis" 1 176 37 NA NA 0.027027027027027
"Mellivora capensis" 1 177 37 NA NA 0.027027027027027
"Mellivora capensis" 1 178 37 NA NA 0.0540540540540541
"Mellivora capensis" 1 179 37 NA NA 0.0540540540540541
"Mellivora capensis" 1 180 37 NA NA 0.0540540540540541
"Mellivora capensis" 1 181 37 NA NA 0.0540540540540541
"Mellivora capensis" 1 182 37 NA NA 0.0540540540540541
"Mellivora capensis" 1 183 37 NA NA 0.0540540540540541
"Mellivora capensis" 1 184 36 NA NA 0.0555555555555556
"Mellivora capensis" 1 185 35 NA NA 0.0571428571428571
"Mellivora capensis" 1 186 35 NA NA 0.0571428571428571
"Mellivora capensis" 1 187 34 NA NA 0.0588235294117647
"Mellivora capensis" 1 188 34 NA NA 0.0588235294117647
"Mellivora capensis" 1 189 34 NA NA 0.0588235294117647
"Mellivora capensis" 1 190 34 NA NA 0.0588235294117647
"Mellivora capensis" 1 191 33 NA NA 0.0606060606060606
"Mellivora capensis" 1 192 33 NA NA 0.0606060606060606
"Mellivora capensis" 1 193 33 NA NA 0.0606060606060606
"Mellivora capensis" 1 194 33 NA NA 0.0606060606060606
"Mellivora capensis" 1 195 33 NA NA 0.0606060606060606
"Mellivora capensis" 1 196 33 NA NA 0.0606060606060606
"Mellivora capensis" 1 197 33 NA NA 0.0606060606060606
"Mellivora capensis" 1 198 33 NA NA 0.0606060606060606
"Mellivora capensis" 1 199 33 NA NA 0.0606060606060606
"Mellivora capensis" 1 200 33 NA NA 0.0606060606060606
"Mellivora capensis" 2 4 452 NA NA 0
"Mellivora capensis" 2 6 449 NA NA 0
"Mellivora capensis" 2 8 447 NA NA 0
"Mellivora capensis" 2 10 445 NA NA 0.00224719101123596
"Mellivora capensis" 2 12 439 NA NA 0.00227790432801822
"Mellivora capensis" 2 14 436 NA NA 0.00229357798165138
"Mellivora capensis" 2 16 435 NA NA 0.00229885057471264
"Mellivora capensis" 2 18 434 NA NA 0.00230414746543779
"Mellivora capensis" 2 20 430 NA NA 0.00232558139534884
"Mellivora capensis" 2 22 427 NA NA 0.00702576112412178
"Mellivora capensis" 2 24 425 NA NA 0.00705882352941176
"Mellivora capensis" 2 26 422 NA NA 0.00710900473933649
"Mellivora capensis" 2 28 422 NA NA 0.00710900473933649
"Mellivora capensis" 2 30 420 NA NA 0.00714285714285714
"Mellivora capensis" 2 32 419 NA NA 0.00715990453460621
"Mellivora capensis" 2 34 415 NA NA 0.0072289156626506
"Mellivora capensis" 2 36 412 NA NA 0.00728155339805825
"Mellivora capensis" 2 38 410 NA NA 0.00731707317073171
"Mellivora capensis" 2 40 408 NA NA 0.00735294117647059
"Mellivora capensis" 2 42 407 NA NA 0.00982800982800983
"Mellivora capensis" 2 44 403 NA NA 0.0124069478908189
"Mellivora capensis" 2 46 401 NA NA 0.0124688279301746
"Mellivora capensis" 2 48 397 NA NA 0.0100755667506297
"Mellivora capensis" 2 50 391 NA NA 0.010230179028133
"Mellivora capensis" 2 52 386 -0.63399547403344 0.526083775826762 0.0103626943005181
"Mellivora capensis" 2 54 381 NA NA 0.010498687664042
"Mellivora capensis" 2 56 373 -0.628432926644283 0.529720372830502 0.0107238605898123
"Mellivora capensis" 2 58 366 NA NA 0.0109289617486339
"Mellivora capensis" 2 60 361 NA NA 0.0110803324099723
"Mellivora capensis" 2 62 351 -0.633289992118421 0.52654428750489 0.0113960113960114
"Mellivora capensis" 2 64 341 -0.610320841241434 0.541649293707868 0.0117302052785924
"Mellivora capensis" 2 66 320 -0.601808895554555 0.547301353121918 0.0125
"Mellivora capensis" 2 68 296 NA NA 0.0101351351351351
"Mellivora capensis" 2 70 272 NA NA 0.0110294117647059
"Mellivora capensis" 2 72 249 NA NA 0.0120481927710843
"Mellivora capensis" 2 74 225 NA NA 0.0133333333333333
"Mellivora capensis" 2 76 216 NA NA 0.0138888888888889
"Mellivora capensis" 2 78 209 NA NA 0.0143540669856459
"Mellivora capensis" 2 80 180 NA NA 0.0166666666666667
"Mellivora capensis" 2 82 170 NA NA 0.0176470588235294
"Mellivora capensis" 2 84 166 NA NA 0.0180722891566265
"Mellivora capensis" 2 86 165 NA NA 0.0181818181818182
"Mellivora capensis" 2 88 158 NA NA 0.0189873417721519
"Mellivora capensis" 2 90 151 NA NA 0.0198675496688742
"Mellivora capensis" 2 92 146 NA NA 0.0205479452054795
"Mellivora capensis" 2 94 142 NA NA 0.0211267605633803
"Mellivora capensis" 2 96 105 NA NA 0.0285714285714286
"Mellivora capensis" 2 98 75 NA NA 0.04
"Mellivora capensis" 2 100 75 NA NA 0.04
"Mellivora capensis" 2 102 75 NA NA 0.04
"Mellivora capensis" 2 104 75 NA NA 0.04
"Mellivora capensis" 2 106 61 NA NA 0.0491803278688525
"Mellivora capensis" 2 108 49 NA NA 0.0612244897959184
"Mellivora capensis" 2 110 47 NA NA 0.0638297872340425
"Mellivora capensis" 2 112 45 NA NA 0.0444444444444444
"Mellivora capensis" 2 114 45 NA NA 0.0444444444444444
"Mellivora capensis" 2 116 44 NA NA 0.0227272727272727
"Mellivora capensis" 2 118 43 NA NA 0.0232558139534884
"Mellivora capensis" 2 120 43 NA NA 0.0232558139534884
"Mellivora capensis" 2 122 43 NA NA 0.0232558139534884
"Mellivora capensis" 2 124 43 NA NA 0.0232558139534884
"Mellivora capensis" 2 126 43 NA NA 0.0232558139534884
"Mellivora capensis" 2 128 42 NA NA 0.0238095238095238
"Mellivora capensis" 2 130 41 NA NA 0.024390243902439
"Mellivora capensis" 2 132 41 NA NA 0.024390243902439
"Mellivora capensis" 2 134 41 NA NA 0.024390243902439
"Mellivora capensis" 2 136 41 NA NA 0.024390243902439
"Mellivora capensis" 2 138 41 NA NA 0.024390243902439
"Mellivora capensis" 2 140 40 NA NA 0.025
"Mellivora capensis" 2 142 40 NA NA 0.025
"Mellivora capensis" 2 144 40 NA NA 0.025
"Mellivora capensis" 2 146 40 NA NA 0.025
"Mellivora capensis" 2 148 40 NA NA 0.025
"Mellivora capensis" 2 150 40 NA NA 0.025
"Mellivora capensis" 2 152 40 NA NA 0.025
"Mellivora capensis" 2 154 39 NA NA 0.0256410256410256
"Mellivora capensis" 2 156 39 NA NA 0.0256410256410256
"Mellivora capensis" 2 158 39 NA NA 0.0256410256410256
"Mellivora capensis" 2 160 39 NA NA 0.0256410256410256
"Mellivora capensis" 2 162 39 NA NA 0.0256410256410256
"Mellivora capensis" 2 164 39 NA NA 0.0256410256410256
"Mellivora capensis" 2 166 39 NA NA 0.0256410256410256
"Mellivora capensis" 2 168 39 NA NA 0.0256410256410256
"Mellivora capensis" 2 170 39 NA NA 0.0256410256410256
"Mellivora capensis" 2 172 39 NA NA 0.0256410256410256
"Mellivora capensis" 2 174 38 NA NA 0.0263157894736842
"Mellivora capensis" 2 176 37 NA NA 0.027027027027027
"Mellivora capensis" 2 178 37 NA NA 0.0540540540540541
"Mellivora capensis" 2 180 37 NA NA 0.0540540540540541
"Mellivora capensis" 2 182 37 NA NA 0.0540540540540541
"Mellivora capensis" 2 184 36 NA NA 0.0555555555555556
"Mellivora capensis" 2 186 35 NA NA 0.0571428571428571
"Mellivora capensis" 2 188 34 NA NA 0.0588235294117647
"Mellivora capensis" 2 190 34 NA NA 0.0588235294117647
"Mellivora capensis" 2 192 33 NA NA 0.0606060606060606
"Mellivora capensis" 2 194 33 NA NA 0.0606060606060606
"Mellivora capensis" 2 196 33 NA NA 0.0606060606060606
"Mellivora capensis" 2 198 33 NA NA 0.0606060606060606
"Mellivora capensis" 2 200 33 NA NA 0.0606060606060606
"Mellivora capensis" 3 6 449 NA NA 0
"Mellivora capensis" 3 9 447 -0.00982481392478571 0.992161058768394 0.00223713646532438
"Mellivora capensis" 3 12 439 -0.00993421354212158 0.992073774762581 0.00227790432801822
"Mellivora capensis" 3 15 436 NA NA 0.00229357798165138
"Mellivora capensis" 3 18 434 NA NA 0.00230414746543779
"Mellivora capensis" 3 21 429 NA NA 0.00466200466200466
"Mellivora capensis" 3 24 425 NA NA 0.00705882352941176
"Mellivora capensis" 3 27 422 NA NA 0.00710900473933649
"Mellivora capensis" 3 30 420 NA NA 0.00714285714285714
"Mellivora capensis" 3 33 415 NA NA 0.0072289156626506
"Mellivora capensis" 3 36 412 NA NA 0.00728155339805825
"Mellivora capensis" 3 39 409 NA NA 0.00733496332518337
"Mellivora capensis" 3 42 407 NA NA 0.00982800982800983
"Mellivora capensis" 3 45 402 NA NA 0.0124378109452736
"Mellivora capensis" 3 48 397 -0.681304656814701 0.495678737283761 0.0100755667506297
"Mellivora capensis" 3 51 388 -0.66396303138191 0.506713972421822 0.0103092783505155
"Mellivora capensis" 3 54 381 NA NA 0.010498687664042
"Mellivora capensis" 3 57 370 NA NA 0.0108108108108108
"Mellivora capensis" 3 60 361 -0.677632366607939 0.498004818843001 0.0110803324099723
"Mellivora capensis" 3 63 349 -0.653183405395082 0.513638047174273 0.0114613180515759
"Mellivora capensis" 3 66 320 -0.631469750036167 0.527733422226935 0.0125
"Mellivora capensis" 3 69 283 NA NA 0.0106007067137809
"Mellivora capensis" 3 72 249 NA NA 0.0120481927710843
"Mellivora capensis" 3 75 218 NA NA 0.0137614678899083
"Mellivora capensis" 3 78 209 NA NA 0.0143540669856459
"Mellivora capensis" 3 81 176 NA NA 0.0170454545454545
"Mellivora capensis" 3 84 166 NA NA 0.0180722891566265
"Mellivora capensis" 3 87 163 NA NA 0.0184049079754601
"Mellivora capensis" 3 90 151 NA NA 0.0198675496688742
"Mellivora capensis" 3 93 142 NA NA 0.0211267605633803
"Mellivora capensis" 3 96 105 NA NA 0.0285714285714286
"Mellivora capensis" 3 99 75 NA NA 0.04
"Mellivora capensis" 3 102 75 NA NA 0.04
"Mellivora capensis" 3 105 73 NA NA 0.0410958904109589
"Mellivora capensis" 3 108 49 NA NA 0.0612244897959184
"Mellivora capensis" 3 111 45 NA NA 0.0444444444444444
"Mellivora capensis" 3 114 45 NA NA 0.0444444444444444
"Mellivora capensis" 3 117 43 NA NA 0.0232558139534884
"Mellivora capensis" 3 120 43 NA NA 0.0232558139534884
"Mellivora capensis" 3 123 43 NA NA 0.0232558139534884
"Mellivora capensis" 3 126 43 NA NA 0.0232558139534884
"Mellivora capensis" 3 129 42 NA NA 0.0238095238095238
"Mellivora capensis" 3 132 41 NA NA 0.024390243902439
"Mellivora capensis" 3 135 41 NA NA 0.024390243902439
"Mellivora capensis" 3 138 41 NA NA 0.024390243902439
"Mellivora capensis" 3 141 40 NA NA 0.025
"Mellivora capensis" 3 144 40 NA NA 0.025
"Mellivora capensis" 3 147 40 NA NA 0.025
"Mellivora capensis" 3 150 40 NA NA 0.025
"Mellivora capensis" 3 153 40 NA NA 0.025
"Mellivora capensis" 3 156 39 NA NA 0.0256410256410256
"Mellivora capensis" 3 159 39 NA NA 0.0256410256410256
"Mellivora capensis" 3 162 39 NA NA 0.0256410256410256
"Mellivora capensis" 3 165 39 NA NA 0.0256410256410256
"Mellivora capensis" 3 168 39 NA NA 0.0256410256410256
"Mellivora capensis" 3 171 39 NA NA 0.0256410256410256
"Mellivora capensis" 3 174 38 NA NA 0.0263157894736842
"Mellivora capensis" 3 177 37 NA NA 0.027027027027027
"Mellivora capensis" 3 180 37 NA NA 0.0540540540540541
"Mellivora capensis" 3 183 37 NA NA 0.0540540540540541
"Mellivora capensis" 3 186 35 NA NA 0.0571428571428571
"Mellivora capensis" 3 189 34 NA NA 0.0588235294117647
"Mellivora capensis" 3 192 33 NA NA 0.0606060606060606
"Mellivora capensis" 3 195 33 NA NA 0.0606060606060606
"Mellivora capensis" 3 198 33 NA NA 0.0606060606060606
"Mellivora capensis" 4 8 447 NA NA 0
"Mellivora capensis" 4 12 439 -0.0109703860663035 0.991247073900193 0.00227790432801822
"Mellivora capensis" 4 16 435 -0.0106173405319481 0.991528747070858 0.00229885057471264
"Mellivora capensis" 4 20 430 NA NA 0.00232558139534884
"Mellivora capensis" 4 24 425 NA NA 0.00705882352941176
"Mellivora capensis" 4 28 422 NA NA 0.00710900473933649
"Mellivora capensis" 4 32 419 NA NA 0.00715990453460621
"Mellivora capensis" 4 36 412 NA NA 0.00728155339805825
"Mellivora capensis" 4 40 408 NA NA 0.00735294117647059
"Mellivora capensis" 4 44 403 NA NA 0.0124069478908189
"Mellivora capensis" 4 48 397 NA NA 0.0100755667506297
"Mellivora capensis" 4 52 386 NA NA 0.0103626943005181
"Mellivora capensis" 4 56 373 NA NA 0.0107238605898123
"Mellivora capensis" 4 60 361 -0.697825510714183 0.485286323088298 0.0110803324099723
"Mellivora capensis" 4 64 341 -0.656893945951521 0.511249111230329 0.0117302052785924
"Mellivora capensis" 4 68 296 NA NA 0.0101351351351351
"Mellivora capensis" 4 72 249 NA NA 0.0120481927710843
"Mellivora capensis" 4 76 216 NA NA 0.0138888888888889
"Mellivora capensis" 4 80 180 NA NA 0.0166666666666667
"Mellivora capensis" 4 84 166 NA NA 0.0180722891566265
"Mellivora capensis" 4 88 158 NA NA 0.0189873417721519
"Mellivora capensis" 4 92 146 NA NA 0.0205479452054795
"Mellivora capensis" 4 96 105 NA NA 0.0285714285714286
"Mellivora capensis" 4 100 75 NA NA 0.04
"Mellivora capensis" 4 104 75 NA NA 0.04
"Mellivora capensis" 4 108 49 NA NA 0.0612244897959184
"Mellivora capensis" 4 112 45 NA NA 0.0444444444444444
"Mellivora capensis" 4 116 44 NA NA 0.0227272727272727
"Mellivora capensis" 4 120 43 NA NA 0.0232558139534884
"Mellivora capensis" 4 124 43 NA NA 0.0232558139534884
"Mellivora capensis" 4 128 42 NA NA 0.0238095238095238
"Mellivora capensis" 4 132 41 NA NA 0.024390243902439
"Mellivora capensis" 4 136 41 NA NA 0.024390243902439
"Mellivora capensis" 4 140 40 NA NA 0.025
"Mellivora capensis" 4 144 40 NA NA 0.025
"Mellivora capensis" 4 148 40 NA NA 0.025
"Mellivora capensis" 4 152 40 NA NA 0.025
"Mellivora capensis" 4 156 39 NA NA 0.0256410256410256
"Mellivora capensis" 4 160 39 NA NA 0.0256410256410256
"Mellivora capensis" 4 164 39 NA NA 0.0256410256410256
"Mellivora capensis" 4 168 39 NA NA 0.0256410256410256
"Mellivora capensis" 4 172 39 NA NA 0.0256410256410256
"Mellivora capensis" 4 176 37 NA NA 0.027027027027027
"Mellivora capensis" 4 180 37 NA NA 0.0540540540540541
"Mellivora capensis" 4 184 36 NA NA 0.0555555555555556
"Mellivora capensis" 4 188 34 NA NA 0.0588235294117647
"Mellivora capensis" 4 192 33 NA NA 0.0606060606060606
"Mellivora capensis" 4 196 33 NA NA 0.0606060606060606
"Mellivora capensis" 4 200 33 NA NA 0.0606060606060606
"Mellivora capensis" 5 10 445 -0.0135257920535831 0.989208308400178 0.00224719101123596
"Mellivora capensis" 5 15 436 -0.0116886048510094 0.990674055009719 0.00229357798165138
